food_id,serving_unit,serving_quantity,serving_weight_g,meal_role,swap_group,meal_pair_group,portion_min,portion_max,portion_step,budget_level,availability,food_category,can_be_primary_meal,max_serving_multiplier
34a4bcf6-7d0f-4fe5-be1c-df692f9300f2,g,150.0,150.0,protein_main,fish/seafood,All India Meal,50,300,50,High,limited,Fish/Seafood,True,2.0
63156e1d-94b7-4b2e-9203-7f7abbc2c594,g,150.0,150.0,protein_main,fish/seafood,All India Meal,50,300,50,High,limited,Fish/Seafood,True,2.0
bdd97ddf-a421-4aef-aea7-82cf1e94e7b0,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
21bb9b01-d3c5-42f5-be1c-6434b02f1ed1,g,150.0,150.0,protein_main,eggs,All India Meal,50,300,50,Low,very_common,Eggs,True,2.0
9e3cf596-f798-40f3-a9f2-3d6b45ee82a5,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
47c1fb81-db5b-4bd1-ae98-b982e329f0a8,g,150.0,150.0,dairy_side,dairy,All India Meal,50,300,50,Low,very_common,Dairy,False,2.0
e5f9adc8-15a2-489e-a2fa-e728d7dfa964,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
556841f1-faa9-49d4-afa2-cb3588c0318f,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
cc4477b2-1146-4005-be97-bfd97815b07c,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
dffc03eb-d804-4243-8ea3-8b666f4d0bf1,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
27838174-5764-4453-9f75-71123fc412fc,g,150.0,150.0,condiment,traditional meal,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
551d0af8-50fe-4814-acac-582756608de4,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
a27e41df-b37d-44d0-b266-d796c6c7d8d1,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
111251be-e9cc-4288-9c0d-6ec2a918d952,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
f1398e0a-b718-4d20-afbc-3deb698566b3,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
a70b2b2d-43c0-4c28-b49a-38820f44908d,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
83e5eaac-c678-4c4b-b82a-b41772ee4d89,g,150.0,150.0,snack_fruit,fruits,All India Meal,20,150,10,Low,very_common,Fruits,False,2.0
c186e134-c10d-4c7f-bfa5-98ecab8dfb30,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
f6b9dece-0bbb-4b79-9060-1c87db9e62ce,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
4baf58ed-8d48-455e-9017-48c89c25e3d9,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
b0db7af0-5383-4c7c-b66f-d600cd91c6c5,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
44c083c7-f0ef-4e99-9f6c-0ef3a2c0b5dc,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
8e702fd9-821d-45ee-ba43-bb3c48b0942d,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
ca21b9f2-b5bc-42ee-a3db-9eed95de31d1,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
0c5c97c1-55f8-4215-87fd-0befdc48e256,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
4198abd8-ef97-4e15-ae66-955608896d67,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
3cbfba67-ebed-436d-857b-ee6f312e05c6,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
494ec86d-24ef-400e-b27d-0e6bbd02bbe7,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
72dd0591-499d-4be1-a3e7-45ecae9d388f,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
f8e0f795-e9ba-4654-af23-a2244b9fef58,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
a79a6f31-60f6-45af-a4ff-22c06d3d6687,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
0b13af43-b14b-4cfd-892b-84270426286d,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
d79a79dd-3b22-4fce-99f7-5adf3d11ba6b,g,150.0,150.0,protein_main,eggs,All India Meal,50,300,50,Low,very_common,Eggs,True,2.0
277be889-bf7c-45e8-92aa-81cdb356359e,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
1fed0956-92a6-4e99-9e5c-53b3d7f06104,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
9d06a6fa-324e-45bc-b3a3-2b3616c362b9,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
e6ae9f5c-efc9-428c-846c-b29b0c2c75ab,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
18fcfb5a-54c4-4fde-b310-2d47d76a2bda,g,150.0,150.0,protein_main,chicken/meat,All India Meal,50,300,50,High,limited,Chicken/Meat,True,2.0
eafa52da-cad6-4eb0-84ee-8b518789823c,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
c783b1c9-f383-4317-bf75-4e4bb35ee61b,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
c4a221aa-d365-4807-b43e-267e520a786b,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
6150ea15-3ccb-41b5-a02f-329a1d15fc16,g,150.0,150.0,condiment,dairy,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
cc6646e9-65a6-40b3-9a42-c6ce6e0039bc,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
5d1f4525-67ca-4d9e-b2c9-8295eec7aae0,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
47e5bf0f-3f29-4524-b91b-62f53d990bc6,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
e79eb390-45e4-4bff-ad1c-e9dc24d46ec3,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
0def25d2-3d4b-47cb-8f71-2a99a1ded141,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
a50217df-6fd6-46a5-86c6-9aba3dd00a10,g,150.0,150.0,snack_fruit,fruits,All India Meal,20,150,10,Low,very_common,Fruits,False,2.0
579d1c1d-521f-44cb-9be5-f9fc7a6cc10d,g,150.0,150.0,snack_fruit,fruits,All India Meal,20,150,10,Low,very_common,Fruits,False,2.0
49cbaafb-3db1-408c-ac23-62ad6bc276a7,g,150.0,150.0,snack_fruit,fruits,All India Meal,20,150,10,Low,very_common,Fruits,False,2.0
16800433-1578-4be5-bfbd-d4f341793b06,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
c92a0140-43de-4994-a7be-2fb0b28ae317,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
877d496b-86d2-42f6-865e-218368815d84,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
6725b6e3-aa3a-43be-8d8c-e9d80243405f,ml,250.0,250.0,beverage,healthy beverage,Liquid Meal,50,300,50,Low,very_common,Beverage,False,2.0
e06e474f-e8f1-4b0a-807a-dfa7d868efe2,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
be767987-6722-4409-8d7d-d35271965a86,g,150.0,150.0,snack_fruit,fruits,All India Meal,20,150,10,Low,very_common,Fruits,False,2.0
49fef9aa-5b57-426f-bf11-6c44c68c591d,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
207df15e-e0d8-4d5c-a382-984de35d1a87,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
76c4eec1-71dc-44cf-a488-18ddd9c9af95,g,150.0,150.0,snack_fruit,fruits,All India Meal,20,150,10,Low,very_common,Fruits,False,2.0
63aafac7-c018-400b-b9c5-8b497668ae19,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
51ee9aee-cbef-4e8f-8bcc-eae7f61e2216,g,150.0,150.0,snack_fruit,fruits,All India Meal,20,150,10,Low,very_common,Fruits,False,2.0
f1f146df-f000-46db-8293-4bac6b083326,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
e425654a-5661-48bc-84c3-714dfb5aed41,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
8a9458ac-7b58-46c3-b2bf-1e23344d589f,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
e4977e24-a8af-4439-ab09-4754d5b5db3f,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
fc65b2ef-f0f0-48aa-a804-dfcdfa1ab0a6,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
290939d8-6bb2-43f6-aa55-f5be6b7fd32d,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
f5984663-5fd4-4636-8a75-b6c2656e8ba5,g,150.0,150.0,dessert,traditional meal,All India Meal,50,300,50,Low,very_common,Dessert,False,2.0
ece026fe-3755-4c79-90a5-f1db7663d383,g,150.0,150.0,dessert,traditional meal,All India Meal,50,300,50,Low,very_common,Dessert,False,2.0
054df69b-fe1b-4c44-83e4-8460c8b897ec,g,150.0,150.0,dessert,traditional meal,All India Meal,50,300,50,Low,very_common,Dessert,False,2.0
729e7791-991a-4718-bd0b-dbc77dd300f9,g,150.0,150.0,dessert,traditional meal,All India Meal,50,300,50,Low,very_common,Dessert,False,2.0
698178eb-ae6d-4fd6-b6cc-ba9310948422,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
82dc317b-79fe-4501-9d60-ee9cd34f8039,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
7f818948-fa95-4f09-b997-9289fc9089a0,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
ac11cea4-9004-436b-8d3a-9aaddc3e6d42,g,150.0,150.0,condiment,traditional meal,South Indian Meal,50,30,50,Low,very_common,Condiment,False,2.0
32adf7f8-b7a2-4054-827b-cf134b9437c4,g,150.0,150.0,condiment,traditional meal,South Indian Meal,50,30,50,Low,very_common,Condiment,False,2.0
ad06d03f-c980-4fd5-9885-2351045b5471,g,150.0,150.0,condiment,traditional meal,South Indian Meal,50,30,50,Low,very_common,Condiment,False,2.0
b8ada657-ffd6-4c90-9676-418448be1eca,g,150.0,150.0,condiment,fruits,South Indian Meal,20,30,10,Low,very_common,Condiment,False,2.0
cd8d1fce-3519-4ba2-ba63-fbbb6efb5486,g,150.0,150.0,condiment,traditional meal,South Indian Meal,50,30,50,Low,very_common,Condiment,False,2.0
75d7bdfe-86b7-4eb8-966a-c38a7b1cc00d,g,150.0,150.0,condiment,traditional meal,South Indian Meal,50,30,50,Low,very_common,Condiment,False,2.0
579805e8-2d4a-4fcc-b1b7-24d51a0f7182,g,150.0,150.0,condiment,traditional meal,South Indian Meal,50,30,50,Low,very_common,Condiment,False,2.0
2e44418d-647e-4b44-b029-0fc76eda1709,g,150.0,150.0,condiment,traditional meal,South Indian Meal,50,30,50,Low,very_common,Condiment,False,2.0
c6970fcd-89b8-4913-aea3-4f3b61356cfa,g,150.0,150.0,condiment,dairy,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
2c58cdc7-861a-4493-9a03-4e3ad8bfdfee,g,150.0,150.0,condiment,vegetables,All India Meal,50,30,50,Low,very_common,Condiment,False,2.0
c9df4ffe-66b2-404b-b5b1-d3c3d8a2326b,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
b9c73172-b15e-485e-9639-2b9c830ee88d,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
f8c4dfa7-01f7-4a8c-bd50-d09c5b41bc9b,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
609fcacc-46f2-4919-ac8c-14832829e140,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
00aa6701-b33c-4a00-b734-6fd2e15e747d,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
c03af3bf-a0b3-4fbb-aefa-093b13d51d7e,g,150.0,150.0,condiment,traditional meal,South Indian Meal,50,30,50,Low,very_common,Condiment,False,2.0
fef5ea73-6c91-4779-a160-424596337907,g,150.0,150.0,protein_main,chicken/meat,All India Meal,50,300,50,High,limited,Chicken/Meat,True,2.0
41c63949-0dbd-4fe1-abec-4213bdaa3d31,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
61eaadb8-ae6f-411a-853c-abba50a887fd,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
56aee52c-9aa3-4bf8-92ae-9b43d6ebb83d,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
2c00b386-10f3-4fde-980b-7747a96cfa34,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
a6f213bb-c022-46a5-b2ed-5b3a203e6260,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
591e1258-4552-404b-8ce6-d9bab469335c,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
c41e7f4d-c8cb-4f77-838d-1bdf178ebbae,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
8a4823c7-743c-4c34-97ae-d085b4bd2310,g,150.0,150.0,protein_main,chicken/meat,All India Meal,50,300,50,High,limited,Chicken/Meat,True,2.0
4976573f-7e05-494d-96dc-bef9588eb890,g,150.0,150.0,dairy_side,dairy,All India Meal,50,300,50,Low,very_common,Dairy,False,2.0
164032bd-8cbe-4311-b302-43ed27817609,g,250.0,250.0,beverage,healthy beverage,All India Meal,50,300,50,Low,very_common,Healthy Beverage,False,2.0
88bb6d02-cb50-4e5e-9e06-cb0942c4f27c,g,250.0,250.0,beverage,healthy beverage,All India Meal,50,300,50,Low,very_common,Healthy Beverage,False,2.0
9e1473af-ca18-43e2-99db-f10e373cffba,ml,250.0,250.0,beverage,healthy beverage,Liquid Meal,50,300,50,Low,very_common,Beverage,False,2.0
fb1adae2-4b6b-43ce-b690-04e6e39ab729,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
a1365f7e-eb64-4875-897c-63ea82996b19,g,150.0,150.0,snack_fruit,fruits,All India Meal,20,150,10,Low,very_common,Fruits,False,2.0
0f3c505d-77c7-4b66-b2f2-5d28abaf99dc,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
49d95b72-40ad-4a7b-b05c-a11e04d81d74,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
a78156f1-d811-4b8f-8adb-78c9e52e1a7a,g,150.0,150.0,protein_main,paneer,North Indian Meal,50,300,50,Medium,common,Paneer,True,2.0
e10230c9-806b-4723-873a-5b1aef2f4b7b,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
39dc3f73-2761-4956-9d77-f4ac7cb0a01b,g,150.0,150.0,carb_base,millets & whole grains,All India Meal,50,300,50,Low,common,Millets & Whole Grains,True,2.0
fd99f26c-27ed-47b2-8b0a-1f968bb4fe71,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
9bcbe41b-8e04-4e52-96ef-9a723875f33f,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
efd3eec9-3804-4e10-b160-f76c87f4c5c6,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
5b54680d-a3b3-4fae-80c7-5d60ce0f5a18,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
981c8b55-4aad-4531-8636-9f11c74de26a,g,150.0,150.0,carb_base,rice,Rice Meal,50,300,50,Low,very_common,Rice,True,2.0
8a18ff32-a886-4639-8651-13a749a0a932,g,150.0,150.0,condiment,fruits,All India Meal,20,30,10,Low,very_common,Condiment,False,2.0
0e7314c6-db9c-428c-a81f-3e27dd3c22a4,g,150.0,150.0,protein_main,dal & pulses,Rice Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
b1fd1587-0584-4b86-bc93-2189b00978c4,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
d0d15c00-9190-4788-ae07-254bd2971b6c,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
c967d570-bc91-4044-8de0-df330195f408,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
c2870004-aa6a-4d65-b96e-5645a71f9833,g,150.0,150.0,protein_main,dal & pulses,All India Meal,50,300,50,Low,very_common,Dal & Pulses,True,2.0
c7c04e19-2369-4f7d-92f4-69995f5cb07a,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
c3193fbe-4b2b-41a8-afc8-6adff89947e5,g,150.0,150.0,dessert,vegetables,All India Meal,50,300,50,Low,very_common,Dessert,False,2.0
b74968dc-e226-4273-b5e0-801378256a71,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
e185fe11-42f6-4d6f-b2fc-059489af1d51,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
9753f612-607e-4722-be23-12ea30bb99e4,g,150.0,150.0,dessert,dal & pulses,All India Meal,50,300,50,Low,very_common,Dessert,False,2.0
4fcdb493-ea3b-4615-9c5d-d37feac965c8,g,150.0,150.0,carb_base,whole grains,Chapati Meal,50,300,50,Low,common,Whole Grains,True,2.0
830912b4-a8fb-4a55-a7f6-388d2f89c364,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
af4b6cb1-184b-4a44-8ba6-62e5f340951f,g,150.0,150.0,combo_meal,traditional meal,South Indian Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
c042133e-2876-4f12-a3a3-e42462401e44,g,150.0,150.0,combo_meal,traditional meal,South Indian Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
79db4342-aff4-40d2-92ac-fc389b882155,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
da230cfb-1f00-435d-9775-58e628b4e6eb,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
e064b897-0836-424f-86c0-cbf8d5475ce5,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
a84e24d2-3bfc-4ab3-8a45-5b373c9849d5,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
e9eaaaaa-5a9e-4e52-92fa-0f89ac88844c,ml,150.0,150.0,beverage,traditional meal,All India Meal,150,400,50,Low,very_common,Beverage,False,2.0
8e5051ab-dddc-4e33-8d2d-a5ef876cc49f,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
757c8416-3577-4039-b1eb-9b2d1c7a589c,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
d8e93174-0690-431a-991e-dc7f13e064d1,ml,150.0,150.0,beverage,millets & whole grains,Liquid Meal,50,300,50,Low,common,Beverage,False,2.0
12f84d15-31d8-49c6-8011-5453959a67bd,ml,150.0,150.0,beverage,dairy,Liquid Meal,150,400,50,Low,very_common,Beverage,False,2.0
5f9b15c8-9919-4319-9cf6-d783cc01d3ad,ml,150.0,150.0,dairy_side,dairy,Liquid Meal,150,400,50,Low,very_common,Dairy,False,2.0
aadab142-1724-4a14-a6ae-bbe253074923,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
bfe527f7-b71d-404c-bbd7-acaf95d0e4ff,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
6f3aaf20-2449-40d4-ad89-06621c90f599,g,150.0,150.0,dessert,millets & whole grains,All India Meal,50,300,50,Low,common,Dessert,False,2.0
0dccbce8-4212-4c5f-96fa-88967ac85f22,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
fb6071b3-f947-455c-8cfb-37857fa4a0df,g,150.0,150.0,protein_main,fish/seafood,All India Meal,50,300,50,High,limited,Fish/Seafood,True,2.0
fd28b7da-410f-491d-bd56-72526d18199a,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
f50c21ea-9c48-46b3-9baa-56b5b0acc4fc,g,150.0,150.0,protein_main,fish/seafood,All India Meal,50,300,50,High,limited,Fish/Seafood,True,2.0
0fdec741-4696-4274-83e3-e9c45e0665c2,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
a51c1484-ae3b-4cbc-8124-c395c0623f7f,g,150.0,150.0,protein_main,chicken/meat,All India Meal,50,300,50,High,limited,Chicken/Meat,True,2.0
35f602b9-cade-4164-9a46-9ca11c7bdce5,g,150.0,150.0,protein_main,fish/seafood,All India Meal,50,300,50,High,limited,Fish/Seafood,True,2.0
35b177a3-1840-4aba-9cff-c09fd1ccd94e,g,150.0,150.0,protein_main,fish/seafood,All India Meal,50,300,50,High,limited,Fish/Seafood,True,2.0
c27e7f24-4225-4393-b92c-ab48ad3a49ec,g,150.0,150.0,protein_main,chicken/meat,All India Meal,50,300,50,High,limited,Chicken/Meat,True,2.0
11990da1-4853-46f6-8d47-6629b175e37c,g,150.0,150.0,protein_main,chicken/meat,All India Meal,50,300,50,High,limited,Chicken/Meat,True,2.0
af78bafb-798b-4ef4-bbc5-cd32572f4cf2,g,150.0,150.0,protein_main,chicken/meat,All India Meal,50,300,50,High,limited,Chicken/Meat,True,2.0
c673fed5-ae1e-465f-9241-54db1b348671,g,150.0,150.0,protein_main,fish/seafood,All India Meal,50,300,50,High,limited,Fish/Seafood,True,2.0
50aa7055-afc1-4f3f-98f3-b8e7dce5e818,g,150.0,150.0,protein_main,eggs,All India Meal,50,300,50,Low,very_common,Eggs,True,2.0
e6b52e51-56b1-4c65-9bd5-f483560570fa,g,150.0,150.0,protein_main,eggs,All India Meal,50,300,50,Low,very_common,Eggs,True,2.0
469b0853-1f6d-4f32-9ba4-97af0b881045,g,150.0,150.0,protein_main,eggs,All India Meal,50,300,50,Low,very_common,Eggs,True,2.0
0baf4ed9-bdb3-4c25-b27e-e2bd60af20ee,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
08cfe246-af84-43e7-ad34-d6dcc3d69fc7,g,150.0,150.0,protein_main,chicken/meat,All India Meal,50,300,50,High,limited,Chicken/Meat,True,2.0
dab17222-73ac-4331-8820-a625eaf4e6c1,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
708c2907-dbe6-49ca-a0db-551f4108307b,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
b68e57a8-4dbd-4d74-a945-2902f3534b78,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
7e6aa3b3-bbbd-4112-a4f4-91286c6cbc75,g,150.0,150.0,protein_main,paneer,North Indian Meal,50,300,50,Medium,common,Paneer,True,2.0
f3d31b32-fc4a-4944-8244-5ea0c7520418,g,250.0,250.0,beverage,healthy beverage,All India Meal,50,300,50,Low,very_common,Healthy Beverage,False,2.0
c4e59279-4a9d-469a-83c8-5512ece690b2,g,150.0,150.0,combo_meal,traditional meal,All India Meal,50,300,50,Low,very_common,Traditional Meal,True,2.0
ee9a70b1-8515-4e56-af4d-c397c855f10a,g,150.0,150.0,condiment,traditional meal,South Indian Meal,50,30,50,Low,very_common,Condiment,False,2.0
5672566e-cf1f-4dec-83d9-29be1b0c9174,g,150.0,150.0,condiment,traditional meal,South Indian Meal,50,30,50,Low,very_common,Condiment,False,2.0
33e9f79d-d31b-4d61-ba4d-6192abd5c8dd,g,150.0,150.0,condiment,traditional meal,South Indian Meal,50,30,50,Low,very_common,Condiment,False,2.0
5ef6485a-e788-4660-b542-491815feb601,g,150.0,150.0,condiment,traditional meal,South Indian Meal,50,30,50,Low,very_common,Condiment,False,2.0
568f8b41-be20-4d17-9bec-184d5f4881f0,g,150.0,150.0,protein_main,chicken/meat,All India Meal,50,300,50,High,limited,Chicken/Meat,True,2.0
1a2593db-e20a-48d6-82b0-fcdb4a586f48,g,150.0,150.0,veg_side,vegetables,All India Meal,50,300,50,Low,very_common,Vegetables,False,2.0
